SubjectID,Document1,Document2,Similarity,Time,SBert
15,1,50,1,5.649,0.32890135049819946
15,9,50,1,6.799,0.03235926479101181
15,13,50,1,19.688,0.2039065659046173
15,32,50,5,25.127,0.4798039197921753
15,37,50,1,5.237,0.2084788829088211
16,6,1,1,8.092,0.1522061824798584
16,14,1,5,6.91,0.6489595770835876
16,15,1,2,19.028,0.30645763874053955
16,16,1,3,14.311,0.23921555280685425
16,21,1,1,1.953,0.2242411971092224
16,27,1,1,21.961,0.1707153022289276
16,32,2,1,2.454,0.1320657730102539
16,34,2,1,36.743,0.08539900183677673
16,6,3,1,19.008,0.11007152497768402
16,17,3,3,19.348,0.19299542903900146
16,28,3,1,33.018,0.20774126052856445
16,47,3,2,13.38,0.020202070474624634
16,33,4,1,27.79,0.14962737262248993
16,3,5,1,20.25,0.2104349136352539
16,11,5,5,43.332,0.37104910612106323
16,18,5,1,16.393,0.08810511976480484
16,33,5,1,23.945,-0.009468607604503632
16,43,5,3,10.285,0.08348237723112106
16,16,6,1,10.375,0.027462594211101532
16,34,6,1,6.059,0.03684704750776291
16,4,7,4,39.236,0.39665400981903076
16,12,7,3,21.931,0.303060382604599
16,23,7,5,7.431,0.1965424120426178
16,30,7,1,1.592,0.08531967550516129
16,9,8,1,15.882,0.04009604454040527
16,13,8,2,8.983,0.20803935825824738
16,21,8,5,33.368,0.6541401743888855
16,26,8,3,20.009,0.14976252615451813
16,21,9,1,25.567,0.04614634811878204
16,27,9,1,16.564,0.16825738549232483
16,11,10,3,32.717,0.2807261347770691
16,7,11,3,8.372,0.3569679260253906
16,27,11,2,4.006,0.25670015811920166
16,44,11,4,20.529,0.33694568276405334
16,15,12,1,1.532,0.04600493609905243
16,21,12,3,8.352,0.32565563917160034
16,27,12,3,2.594,0.3062949776649475
16,44,12,1,9.293,0.039818864315748215
16,48,13,1,32.257,0.08023770153522491
16,8,14,3,23.233,0.12292782217264175
16,19,14,1,1.722,-0.06522126495838165
16,32,14,3,9.974,0.14849945902824402
16,3,15,2,7.481,0.2034999579191208
16,5,15,1,9.654,0.01832420378923416
16,23,15,1,20.639,0.049027204513549805
16,24,15,1,3.986,0.012147918343544006
16,35,16,1,6.048,0.04870447888970375
16,39,16,1,8.262,0.08281642943620682
16,5,17,2,7.09,0.23414552211761475
16,16,17,3,26.748,0.1265176236629486
16,27,18,1,11.687,0.08561430871486664
16,32,18,3,10.685,0.13773541152477264
16,27,19,1,6.96,-0.07180874794721603
16,2,20,1,28.621,0.14687597751617432
16,15,20,3,37.684,0.019746311008930206
16,27,20,2,7.801,0.10330119729042053
16,43,20,1,39.076,0.21263054013252258
16,34,21,1,10.225,0.0697852298617363
16,39,21,1,16.975,0.07013056427240372
16,45,21,3,35.031,0.12857328355312347
16,1,22,3,15.723,0.10701709985733032
16,4,23,1,18.747,0.15253768861293793
16,14,23,1,2.744,0.22886641323566437
16,19,23,4,45.576,0.016039399430155754
16,9,24,1,8.292,0.1367037445306778
16,21,24,2,10.705,0.02697606012225151
16,34,24,1,3.665,-0.06930779665708542
16,43,24,4,15.672,0.058649756014347076
16,6,25,2,81.808,0.1522822380065918
16,7,25,2,21.121,0.18054652214050293
16,4,26,1,2.364,0.07041098922491074
16,20,26,2,2.673,0.0010323598980903625
16,35,26,1,16.223,0.18995848298072815
16,40,26,3,28.241,-0.019422469660639763
16,7,27,2,13.64,0.2478664517402649
16,37,27,2,10.305,0.07998219132423401
16,45,27,1,22.583,0.3073437511920929
16,6,28,2,16.183,0.13011260330677032
16,9,28,1,8.082,0.011267520487308502
16,12,28,2,27.85,0.28074753284454346
16,14,28,1,30.814,0.09004630893468857
16,29,28,2,18.326,0.14734776318073273
16,42,28,3,32.797,0.2032151222229004
16,45,28,1,3.806,0.30021947622299194
16,50,28,3,23.454,0.12066255509853363
16,20,29,1,2.603,-0.057383254170417786
16,38,29,1,11.576,0.32520791888237
16,40,29,3,22.222,0.14591003954410553
16,12,30,2,10.375,0.2049417495727539
16,14,30,1,27.39,-0.007921598851680756
16,27,30,3,8.222,0.13800430297851562
16,37,30,1,2.654,0.06808340549468994
16,46,30,1,24.245,0.10794107615947723
16,14,31,1,7.551,0.043683379888534546
16,23,31,1,6.078,0.22809559106826782
16,25,31,3,21.661,0.13523489236831665
16,19,32,3,8.162,0.1657370924949646
16,29,32,1,7.491,0.24013987183570862
16,36,32,2,11.547,0.1619478017091751
16,24,33,1,18.396,-0.07733354717493057
16,27,33,1,6.639,0.028757724910974503
16,7,34,1,17.105,0.0076355040073394775
16,23,34,1,6.8,-0.04702230542898178
16,29,34,1,24.635,0.019339436665177345
16,32,34,2,22.642,0.19767937064170837
16,4,35,1,6.579,0.003479846753180027
16,7,35,3,14.661,0.1946994662284851
16,9,35,1,5.398,0.008029481396079063
16,31,35,2,5.759,0.14029839634895325
16,43,35,1,10.094,0.055134356021881104
16,5,36,2,23.134,0.22701126337051392
16,12,36,3,24.806,0.33242735266685486
16,22,36,1,22.783,0.07033821940422058
16,30,36,3,10.495,0.12417858839035034
16,33,36,1,26.017,0.08030615746974945
16,1,37,1,2.193,0.23766972124576569
16,12,37,3,6.489,0.29162704944610596
16,25,37,2,8.933,0.2855176329612732
16,2,38,1,28.071,0.10194163769483566
16,13,38,1,38.315,0.18505650758743286
16,48,39,1,30.043,0.16584667563438416
16,4,40,1,14.23,0.008556712418794632
16,14,40,1,2.183,-0.010062968358397484
16,46,40,1,14.801,0.09269344061613083
16,13,41,3,23.724,0.1105962023139
16,27,41,1,20.52,0.1715380847454071
16,49,41,1,2.554,0.02729785442352295
16,2,43,1,23.734,0.08220381289720535
16,8,43,1,36.983,0.03723601996898651
16,34,43,1,1.362,0.024638699367642403
16,13,44,1,3.094,0.06647814810276031
16,38,44,1,18.527,0.017979569733142853
16,40,44,2,7.951,0.1822211891412735
16,2,45,1,11.096,0.00643781665712595
16,48,45,1,19.528,0.19102323055267334
16,5,46,2,12.137,0.084326833486557
16,14,46,3,5.748,0.2582706809043884
16,12,47,1,4.426,0.0565393827855587
16,20,47,1,26.958,0.0383262075483799
16,24,47,1,13.219,-0.04194454848766327
16,31,47,1,15.553,0.11693432182073593
16,37,47,4,15.743,0.15571895241737366
16,7,48,4,23.484,0.1754889041185379
16,37,48,1,19.929,0.21064868569374084
16,17,49,3,25.877,0.05362463742494583
16,30,49,1,4.557,0.13630300760269165
16,31,49,1,4.026,0.004186914302408695
16,22,50,1,24.716,0.2655158042907715
16,29,50,1,16.534,0.19711542129516602
16,49,50,3,27.72,0.16276782751083374
17,3,1,1,3.155,0.2605574131011963
17,7,1,1,4.055,0.10772420465946198
17,8,1,1,5.748,0.17465369403362274
17,12,1,1,6.419,0.08398157358169556
17,1,2,2,5.318,0.2006608247756958
17,12,2,1,3.735,0.04098398610949516
17,13,2,1,6.799,0.19839832186698914
17,19,2,1,8.352,0.09541578590869904
17,22,2,1,4.085,0.08357558399438858
17,44,2,2,5.468,0.014941767789423466
17,47,2,1,3.896,0.0775936096906662
17,4,3,2,10.505,-0.026106804609298706
17,7,3,2,7.731,0.16302794218063354
17,9,3,1,5.648,0.06648510694503784
17,19,3,1,6.799,0.3192533254623413
17,26,3,1,3.545,0.12211524695158005
17,31,3,1,2.374,0.05963350087404251
17,1,4,1,5.068,0.20273040235042572
17,8,4,3,22.683,0.4320594072341919
17,9,4,1,14.491,-0.02270200289785862
17,25,4,1,6.409,0.05559811741113663
17,32,4,1,4.066,0.014464602805674076
17,36,4,4,7.991,0.34928053617477417
17,41,4,1,6.309,0.09270258247852325
17,45,4,2,5.668,0.13704118132591248
17,46,4,2,10.776,0.07485444843769073
17,48,4,1,5.929,0.28080031275749207
17,49,4,1,4.686,-0.07769899070262909
17,1,5,1,9.765,0.15533462166786194
17,9,5,1,3.766,0.11911146342754364
17,26,5,1,5.188,0.05507677420973778
17,28,5,1,5.127,0.13447922468185425
17,49,5,1,3.304,-0.002699664793908596
17,50,5,1,2.344,0.14920789003372192
17,2,6,1,1.813,0.11107637733221054
17,18,6,1,3.034,-0.02774938941001892
17,26,6,1,14.872,0.1676819771528244
17,30,6,1,2.143,0.24574032425880432
17,32,6,1,6.279,0.1772461235523224
17,35,6,4,8.913,0.05069737881422043
17,41,6,1,29.312,0.0331716388463974
17,43,6,1,3.695,0.1000453531742096
17,46,6,1,4.326,0.24620863795280457
17,2,7,3,6.84,0.17258808016777039
17,13,7,2,4.146,0.22904184460639954
17,20,7,1,5.839,0.14830245077610016
17,24,7,4,7.461,0.03789101541042328
17,45,7,1,3.646,0.29768654704093933
17,49,7,1,2.473,0.08020749688148499
17,19,8,1,4.176,0.06693753600120544
17,27,8,2,3.205,0.23183664679527283
17,40,8,1,2.834,0.01367210689932108
17,6,9,1,2.273,0.006723728030920029
17,29,9,1,2.363,0.1656271368265152
17,36,9,1,5.969,0.10242341458797455
17,40,9,2,4.927,0.2605307996273041
17,47,9,5,3.084,0.4236430525779724
17,48,9,2,90.32,0.07491333037614822
17,3,10,2,15.081,-0.0026905620470643044
17,8,10,4,7.731,0.3948967158794403
17,27,10,3,6.7,0.22933442890644073
17,28,10,3,11.386,0.18461863696575165
17,32,10,1,18.657,0.013442613184452057
17,34,10,2,5.408,-0.001725492998957634
17,35,10,2,4.727,0.016434436663985252
17,39,10,1,8.171,0.14782027900218964
17,43,10,1,4.236,-0.030169693753123283
17,50,10,1,4.506,0.05208838731050491
17,20,11,4,10.305,0.14974406361579895
17,32,11,2,3.836,0.07899149507284164
17,34,11,1,9.003,-0.019988691434264183
17,4,12,2,9.043,0.29651546478271484
17,8,12,2,5.218,0.347703218460083
17,11,12,3,9.043,0.3592011332511902
17,18,12,1,8.823,0.18311145901679993
17,20,12,1,14.982,0.10527196526527405
17,32,12,1,3.645,-0.014614230021834373
17,40,12,2,17.465,0.23247450590133667
17,10,13,1,3.465,0.12137441337108612
17,15,13,1,2.394,0.142534077167511
17,16,13,1,10.015,0.16521242260932922
17,31,13,2,3.916,0.26302409172058105
17,35,13,3,14.24,0.22163058817386627
17,39,13,1,3.996,0.153702050447464
17,45,13,1,10.956,0.18260708451271057
17,6,14,1,6.129,0.09184230118989944
17,9,14,1,8.432,0.11672196537256241
17,21,14,1,4.717,0.0862799882888794
17,33,14,5,4.197,0.6458738446235657
17,38,14,1,2.874,0.12894552946090698
17,39,14,1,2.794,0.18216481804847717
17,43,14,1,5.498,-0.009458242915570736
17,44,14,1,6.739,-0.027485474944114685
17,45,14,2,3.245,0.23622356355190277
17,49,14,1,1.933,0.26767823100090027
17,8,15,1,2.934,0.08603265881538391
17,14,15,1,5.137,0.23181317746639252
17,17,15,1,23.293,0.019155923277139664
17,19,15,1,2.224,0.0939047783613205
17,27,15,1,3.795,-0.0019623711705207825
17,33,15,3,6.299,0.3136875033378601
17,34,15,1,1.793,0.033715978264808655
17,38,15,1,3.835,0.1816968023777008
17,40,15,1,3.876,0.07611481100320816
17,7,16,4,9.193,0.19192898273468018
17,15,16,1,3.245,0.06867945194244385
17,28,16,4,8.542,0.17705467343330383
17,40,16,1,3.566,0.12298844009637833
17,49,16,1,5.337,0.09443455934524536
17,7,17,2,11.166,-0.01826232671737671
17,11,17,1,6.249,0.19372408092021942
17,13,17,2,5.768,0.25010132789611816
17,20,17,1,6.589,0.041436683386564255
17,28,17,1,4.687,0.06219153106212616
17,33,17,1,2.804,0.003896458074450493
17,38,17,1,3.275,0.05468356981873512
17,48,17,1,7.761,0.1086454689502716
17,11,18,1,9.954,0.13343952596187592
17,24,18,1,3.806,0.07602638006210327
17,28,18,1,7.09,0.039987191557884216
17,29,18,1,2.845,0.1360018104314804
17,30,18,1,7.921,-0.05513257533311844
17,31,18,1,4.306,0.05896684527397156
17,33,18,1,2.944,-0.026770202443003654
17,41,18,2,4.386,0.12734487652778625
17,50,18,1,2.654,0.07597823441028595
17,4,19,1,5.108,-0.003348466008901596
17,5,19,1,7.18,0.07131877541542053
17,28,19,2,3.114,-0.017077671363949776
17,33,19,1,2.403,-0.07853053510189056
17,34,19,3,3.385,-0.10188654810190201
17,36,19,1,6.92,0.0658469870686531
17,37,19,1,5.478,0.3505321741104126
17,42,19,1,5.528,0.07320110499858856
17,50,19,1,4.096,0.15140262246131897
17,8,20,2,16.363,-0.03360215574502945
17,10,20,3,8.963,0.07762180268764496
17,13,20,1,7.862,0.05782778561115265
17,14,20,1,9.193,0.11327095329761505
17,16,20,1,3.826,0.06594929099082947
17,22,20,2,7.01,0.025186752900481224
17,39,20,1,3.555,0.07271184027194977
17,2,21,1,6.429,0.06615224480628967
17,6,21,1,5.508,0.06249291077256203
17,17,21,1,3.896,0.06344042718410492
17,19,21,1,4.887,0.1907481849193573
17,29,21,3,8.332,0.12288153171539307
17,30,21,1,2.193,-0.010701149702072144
17,33,21,2,6.169,0.04230121895670891
17,47,21,1,3.044,0.09003295004367828
17,49,21,1,5.257,-0.010768567211925983
17,6,22,1,2.714,0.24617664515972137
17,14,22,2,5.077,0.07653243839740753
17,18,22,2,3.144,-0.0363389328122139
17,24,22,1,6.149,0.10633811354637146
17,26,22,1,5.558,0.059420548379421234
17,31,22,1,2.554,0.0412239246070385
17,33,22,2,4.347,0.0848422721028328
17,35,22,1,2.223,0.040339015424251556
17,43,22,1,5.978,0.05961180478334427
17,47,22,1,2.313,0.0003259163349866867
17,49,22,3,5.047,0.17198984324932098
17,2,23,2,3.805,0.1253502070903778
17,3,23,2,6.159,0.18138045072555542
17,8,23,1,3.535,0.18201003968715668
17,27,23,1,3.956,0.21014735102653503
17,33,23,1,5.518,0.09986988455057144
17,35,23,1,4.516,0.22105467319488525
17,38,23,1,6.359,0.011259546503424644
17,40,23,1,8.963,0.07409422099590302
17,42,23,1,7.741,0.2161383181810379
17,47,23,1,5.788,0.06768563389778137
17,49,23,1,2.644,0.0903436467051506
17,5,24,2,13.81,0.1622517853975296
17,11,24,1,16.654,0.22362983226776123
17,23,24,1,7.962,0.01680135913193226
17,27,24,5,6.62,0.23409631848335266
17,35,24,1,4.917,0.0816413164138794
17,36,24,4,7.281,0.07203089445829391
17,40,24,1,10.114,0.08455125987529755
17,42,24,1,10.846,0.20318597555160522
17,22,25,1,4.316,0.10783067345619202
17,24,25,1,3.364,0.055417582392692566
17,39,25,1,2.474,0.07809567451477051
17,40,25,1,6.139,0.09154564142227173
17,49,25,1,6.68,-0.039276447147130966
17,13,26,1,8.442,0.05101209878921509
17,18,26,1,2.895,0.02347816526889801
17,36,26,1,5.698,0.09942378103733063
17,2,27,1,6.299,0.10117118060588837
17,14,27,1,3.705,0.08846769481897354
17,28,27,2,3.555,0.23328152298927307
17,38,27,1,8.462,0.04117888957262039
17,49,27,1,5.908,-0.009135844185948372
17,2,28,1,4.927,0.01563313975930214
17,4,28,2,7.05,0.3834371566772461
17,23,28,1,17.846,0.337889701128006
17,30,28,1,3.135,0.15666544437408447
17,37,28,1,25.747,0.1559436321258545
17,46,28,1,9.694,0.09940171986818314
17,5,29,1,6.309,0.09305893629789352
17,17,29,1,4.166,0.13290280103683472
17,19,29,2,22.433,0.2063792496919632
17,24,29,1,7.5,0.22552430629730225
17,27,29,2,9.834,0.049575597047805786
17,48,29,2,6.89,0.21218185126781464
17,3,30,2,6.639,0.1428758203983307
17,4,30,1,4.336,0.048565205186605453
17,29,30,1,4.897,0.045130133628845215
17,31,30,2,8.021,0.35901138186454773
17,38,30,1,8.071,-0.06026892364025116
17,42,30,1,5.558,0.11058878898620605
17,43,30,1,24.345,0.07790690660476685
17,44,30,1,3.976,0.05419488251209259
17,7,31,1,3.375,0.006474781781435013
17,16,31,1,5.238,0.05778779089450836
17,27,31,1,8.913,0.2026374638080597
17,28,31,1,10.185,0.1659058779478073
17,32,31,1,14.771,0.16480116546154022
17,37,31,1,11.817,0.03496602550148964
17,41,31,1,3.765,0.17247220873832703
17,46,31,1,3.515,0.0010812515392899513
17,50,31,1,11.286,0.07548943161964417
17,25,32,1,5.068,0.1872863471508026
17,26,32,1,5.739,0.12620951235294342
17,37,32,1,5.198,0.18619349598884583
17,8,33,1,21.07,0.0594642274081707
17,16,33,1,7.37,0.07690892368555069
17,26,33,1,2.844,0.03707472234964371
17,32,33,1,3.334,0.14446645975112915
17,45,33,1,6.369,0.10619908571243286
17,3,34,1,2.934,0.027638884261250496
17,8,34,1,5.067,0.0497516430914402
17,13,34,1,12.217,0.05703316628932953
17,20,34,1,24.615,0.15545669198036194
17,50,34,2,5.358,0.07076823711395264
17,3,35,1,2.313,0.09699544310569763
17,19,35,1,1.602,-0.09638240933418274
17,32,35,1,3.465,0.105486661195755
17,33,35,1,7.511,0.016384759917855263
17,46,35,2,4.336,0.04778512194752693
17,47,35,1,4.497,0.012843731790781021
17,48,35,1,5.538,0.02075830288231373
17,3,36,1,4.226,0.28651392459869385
17,23,36,2,4.166,0.22007575631141663
17,27,36,2,4.627,0.2549287676811218
17,41,36,1,1.713,0.0652519017457962
17,45,36,1,11.607,0.34734487533569336
17,49,36,1,4.517,0.07936061918735504
17,16,37,2,11.146,0.3443220555782318
17,18,37,1,3.175,0.32951945066452026
17,21,37,1,8.992,0.20598991215229034
17,23,37,1,5.338,0.05999653786420822
17,35,37,1,3.395,-0.03652237355709076
17,44,37,1,9.013,0.04205816984176636
17,46,37,2,15.933,0.07862626016139984
17,4,38,1,5.257,-0.06085418537259102
17,10,38,1,11.606,-0.06712057441473007
17,12,38,1,4.557,0.09203547984361649
17,18,38,1,3.925,0.23499695956707
17,24,38,1,9.814,0.0673978328704834
17,28,38,1,3.124,0.1664178967475891
17,32,38,1,3.736,0.20576538145542145
17,34,38,1,1.943,0.08929955214262009
17,3,39,1,4.887,0.1427466720342636
17,12,39,1,7.261,0.08726931363344193
17,34,39,2,4.206,0.18325209617614746
17,36,39,3,5.318,0.17891041934490204
17,38,39,2,4.326,0.127456396818161
17,49,39,2,5.357,0.0864102840423584
17,3,40,1,15.563,0.1441090852022171
17,5,40,1,5.598,0.09567006677389145
17,33,40,1,3.365,-0.03286437690258026
17,43,40,5,7.27,0.3341575860977173
17,2,41,2,3.475,-0.037295639514923096
17,9,41,2,3.265,0.14731785655021667
17,10,41,1,5.117,0.10178371518850327
17,14,41,1,1.943,-0.06156672164797783
17,21,41,1,2.183,0.03327065706253052
17,22,41,1,2.834,0.04391132667660713
17,23,41,1,3.135,0.12600210309028625
17,24,41,1,8.071,0.06663504242897034
17,32,41,1,3.616,0.23408083617687225
17,33,41,1,4.286,0.017988914623856544
17,35,41,2,2.614,0.13542592525482178
17,4,42,2,7.721,0.2414029836654663
17,11,42,5,6.37,0.5799300074577332
17,18,42,2,5.899,0.07152815908193588
17,21,42,1,5.998,0.1778630018234253
17,31,42,1,4.517,-0.009014386683702469
17,39,42,1,2.493,0.1498977094888687
17,47,42,1,11.287,-0.08616241067647934
17,15,43,1,6.059,0.14158441126346588
17,18,43,3,5.458,0.12837956845760345
17,21,43,1,6.189,0.11192098259925842
17,26,43,1,3.315,-0.014150504022836685
17,36,43,1,3.856,0.14444556832313538
17,37,43,1,8.953,0.3716457784175873
17,47,43,1,6.72,0.08987826853990555
17,3,44,1,4.857,0.08607164025306702
17,5,44,1,6.439,0.2646222412586212
17,21,44,1,9.544,0.0775986835360527
17,25,44,1,6.019,0.049517229199409485
17,33,44,1,6.609,0.010507023893296719
17,17,45,1,3.114,0.10075777769088745
17,31,45,2,10.065,0.08398029953241348
17,34,45,2,2.574,0.1847442090511322
17,38,45,1,3.656,0.14233887195587158
17,39,45,1,6.569,0.210104838013649
17,41,45,1,2.363,0.2745733857154846
17,44,45,2,3.855,0.208277627825737
17,50,45,3,5.488,0.29036659002304077
17,10,46,1,5.868,-0.010506641119718552
17,13,46,1,4.276,0.08398318290710449
17,19,46,1,5.118,-0.0131458705291152
17,20,46,1,8.101,0.06940639764070511
17,33,46,2,6.529,0.2886514961719513
17,41,46,1,4.537,-0.06040732190012932
17,50,46,2,8.062,0.11734922975301743
17,8,47,1,4.947,0.07539258152246475
17,11,47,1,5.117,-0.0690821036696434
17,14,47,1,4.426,0.035599157214164734
17,40,47,2,5.889,0.16515257954597473
17,46,47,1,6.73,0.16509829461574554
17,50,47,1,6.6,0.0026545822620391846
17,5,48,1,4.015,0.14509527385234833
17,6,48,2,2.794,0.1168275699019432
17,14,48,1,4.547,0.14354634284973145
17,15,48,1,3.685,0.0815960019826889
17,30,48,1,5.749,0.0988069474697113
17,31,48,1,2.233,-0.009422091767191887
17,32,48,1,3.845,0.110394686460495
17,36,48,3,5.859,0.13730648159980774
17,44,48,1,5.908,0.1239280253648758
17,46,48,1,4.727,0.35325485467910767
17,3,49,1,2.774,0.2217363864183426
17,13,49,2,6.189,0.15810254216194153
17,24,49,1,3.044,0.022522706538438797
17,29,49,1,6.429,0.17921136319637299
17,35,49,1,13.129,-0.07833713293075562
17,40,49,1,6.179,0.15860098600387573
17,47,49,1,2.904,0.07919496297836304
17,4,50,1,2.774,0.15511494874954224
17,6,50,1,7.231,0.1756923943758011
17,14,50,3,4.787,0.1994328796863556
17,15,50,1,15.262,0.20518364012241364
17,21,50,1,8.632,0.1206977516412735
17,42,50,1,4.947,0.0839969739317894
17,43,50,1,3.946,0.1388765275478363
18,10,1,1,10.485,0.014968620613217354
18,16,2,1,48.6,0.11354963481426239
18,17,2,1,12.528,0.11198091506958008
18,24,2,1,13.008,-0.03577161580324173
18,35,2,1,27.65,-0.05732143297791481
18,42,2,2,13.77,0.09432542324066162
18,38,3,5,16.684,0.5842347145080566
18,11,4,4,40.488,0.3506484925746918
18,6,5,1,3.876,0.042515140026807785
18,7,5,1,26.197,0.1678173840045929
18,41,5,1,35.481,0.04163238778710365
18,24,6,1,10.435,0.07938435673713684
18,27,6,1,4.877,0.047612592577934265
18,38,6,1,24.595,0.07051390409469604
18,9,7,1,11.487,-0.02532416582107544
18,44,7,1,8.162,0.06812745332717896
18,3,8,1,9.684,0.15208281576633453
18,6,8,1,9.864,0.12374421209096909
18,32,8,1,8.142,-0.010212723165750504
18,48,8,4,47.288,0.3420219421386719
18,1,9,1,22.622,0.09216845780611038
18,10,9,1,24.475,0.10912322252988815
18,12,9,1,32.176,0.026452386751770973
18,13,9,1,7.281,0.03993195667862892
18,17,9,1,8.572,0.15514598786830902
18,2,10,1,2.784,0.015313461422920227
18,12,10,3,13.189,0.31741267442703247
18,2,11,1,20.369,0.19324830174446106
18,36,11,3,34.99,0.2714392840862274
18,40,11,1,18.257,0.1273835450410843
18,23,12,1,7.1,0.22197163105010986
18,29,12,1,17.125,0.07147622853517532
18,31,12,1,19.348,0.09923461079597473
18,33,12,1,4.757,-0.03034292161464691
18,14,13,1,10.145,0.11180543154478073
18,18,13,1,18.687,0.05756400525569916
18,19,13,1,17.986,0.09641392529010773
18,7,14,1,27.329,-0.004514675587415695
18,29,14,1,7.15,0.1117003858089447
18,6,15,2,5.528,0.31160908937454224
18,11,15,1,21.291,-0.017771204933524132
18,39,15,2,9.734,0.11576709896326065
18,31,17,1,49.792,0.1731666624546051
18,15,18,1,6.37,0.021557241678237915
18,19,18,5,21.421,0.5936874151229858
18,23,18,1,10.154,-0.0012622382491827011
18,12,19,1,36.562,0.17794851958751678
18,17,19,1,21.731,0.16101118922233582
18,38,19,1,16.614,0.27317339181900024
18,40,19,2,8.843,0.37816792726516724
18,3,20,3,50.212,0.17786094546318054
18,28,20,1,33.789,0.03307269886136055
18,50,20,1,19.899,0.08733315020799637
18,7,21,3,43.242,0.3009626865386963
18,15,21,1,5.518,0.04846668988466263
18,38,21,1,16.243,0.051470108330249786
18,3,22,1,9.594,0.08537149429321289
18,9,22,1,12.709,0.05212024599313736
18,10,22,1,3.195,0.025717873126268387
18,15,22,1,9.164,0.1797061413526535
18,17,22,1,39.407,0.0820675641298294
18,21,22,1,7.22,-0.06785356998443604
18,34,22,1,6.88,-0.010881667025387287
18,1,23,1,6.829,0.1811460256576538
18,29,23,1,29.292,0.10037819296121597
18,43,23,1,31.606,0.12083033472299576
18,50,23,1,5.758,0.15121318399906158
18,1,24,1,10.486,-0.006549770012497902
18,30,24,1,4.616,0.13321304321289062
18,2,25,1,3.174,0.02371637336909771
18,5,25,1,16.354,0.14067837595939636
18,14,25,1,8.583,0.09054827690124512
18,27,25,1,19.378,0.0905410498380661
18,45,25,1,18.106,0.17591731250286102
18,46,25,1,4.647,0.22824892401695251
18,1,26,1,13.809,0.09334194660186768
18,14,26,1,5.618,0.061014674603939056
18,42,26,1,6.309,0.055534057319164276
18,47,26,1,16.314,0.07558950781822205
18,32,27,1,18.316,0.25598758459091187
18,48,27,2,56.06,0.15947480499744415
18,34,28,1,27.81,0.04506690427660942
18,36,28,4,30.984,0.33510133624076843
18,7,29,1,21.661,0.09075353294610977
18,11,29,1,37.835,0.03220907971262932
18,5,30,1,43.973,0.16881555318832397
18,20,30,1,30.724,-0.016394857317209244
18,22,30,1,3.596,0.09708552062511444
18,21,31,1,10.054,0.23776286840438843
18,9,32,1,19.568,0.13114094734191895
18,22,32,1,17.796,0.055474311113357544
18,47,32,1,28.281,0.08000077307224274
18,12,34,1,5.238,0.01609157770872116
18,16,34,1,4.377,0.029400944709777832
18,49,34,1,11.938,0.08405505865812302
18,20,35,1,16.043,-0.1428697407245636
18,39,35,1,23.224,0.03779593110084534
18,50,36,1,15.572,0.20763517916202545
18,38,37,3,27.44,0.338859498500824
18,42,37,2,26.478,0.13983933627605438
18,4,39,1,11.357,0.135247141122818
18,23,39,1,10.746,0.05153697729110718
18,24,39,1,23.774,0.0748087540268898
18,26,39,1,14.391,-0.015968140214681625
18,33,39,1,14.26,0.17056719958782196
18,41,39,1,4.267,0.15702243149280548
18,2,40,1,16.033,0.16694417595863342
18,18,40,2,10.906,0.2964581847190857
18,20,40,2,20.59,0.22750060260295868
18,38,40,1,5.217,0.10232316702604294
18,7,41,1,6.389,0.014190382324159145
18,43,41,1,51.233,0.09601248800754547
18,1,42,1,9.063,0.14145535230636597
18,14,42,1,16.373,0.14014074206352234
18,40,42,1,25.597,0.1456925868988037
18,44,42,4,55.86,0.37280142307281494
18,48,42,1,48.38,0.2781009078025818
18,29,43,1,13.64,0.12721040844917297
18,32,43,2,43.313,0.0859583169221878
18,8,44,1,23.594,0.038877278566360474
18,26,44,1,25.086,-0.0015291497111320496
18,8,45,1,21.39,0.06214138865470886
18,23,45,1,9.524,0.3009439706802368
18,12,46,1,7.681,0.04528966173529625
18,15,46,1,11.296,0.14376357197761536
18,32,46,1,6.519,0.1079467162489891
18,4,47,1,6.85,0.04697633162140846
18,5,47,1,5.558,-0.04569241777062416
18,7,47,1,31.185,0.10479433834552765
18,47,48,1,9.383,0.1723133623600006
18,43,49,1,27.349,1.9087456166744232e-05
18,35,50,1,6.189,0.03617376834154129
18,40,50,1,132.331,0.11097994446754456
19,24,3,2,23.254,0.08915602415800095
19,41,3,2,13.36,-0.06491957604885101
19,45,3,2,11.847,0.21801285445690155
19,18,4,2,4.105,0.09306246787309647
19,2,5,2,9.984,-0.012421551160514355
19,12,5,2,8.823,0.3203731179237366
19,13,5,1,12.248,0.06225651875138283
19,23,5,2,35.441,0.29014307260513306
19,34,5,2,4.677,-0.08503061532974243
19,11,6,1,19.638,-0.0766604021191597
19,12,6,2,6.279,0.01043754629790783
19,17,6,2,3.675,0.01294663641601801
19,31,6,2,25.827,0.10127461701631546
19,42,6,4,16.804,0.033245749771595
19,28,7,5,11.977,0.5381684303283691
19,29,8,2,13.179,0.13632237911224365
19,42,8,4,11.046,0.1440954953432083
19,19,9,3,6.049,0.18939924240112305
19,45,9,2,91.822,0.018601421266794205
19,17,10,4,3.145,0.12097258120775223
19,29,10,2,6.429,0.05512826517224312
19,33,10,2,6.059,-0.005126100033521652
19,3,11,2,7.951,0.06583412736654282
19,16,11,4,5.709,0.3446037769317627
19,33,11,1,14.491,0.032538022845983505
