Document_1,Document_2,Similarity_avg,Similarity_avg_normalized,Similarity_word2vec,Similarity_doc2vec,Similarity_tf_idf
8,35,1.7,0.175,0.3510853378102883,0.3694896847301128,0.0387265203459723
8,36,3.6,0.65,0.3621069416984397,0.5111812035475795,0.0015628857267410506
8,37,1.3,0.075,0.4813226566390534,0.4825924417780703,0.014735018092328672
8,38,1.4,0.0999999999999999,0.2899408912063549,0.4765999367169927,0.010132831173739929
8,39,1.7,0.175,0.3162427647903568,0.3782830579650378,0.003214445861153132
8,40,1.1,0.025,0.285275011907269,0.4876446508546137,2.588855602080217e-05
8,41,1.4,0.0999999999999999,0.5981916890487577,0.4022599855684089,0.01907789620158428
8,42,3.0,0.5,0.2876504874653027,0.4679179048026902,0.008429894595419304
8,43,1.3,0.075,0.4822147770381241,0.3785311770117595,0.0024869882641848167
8,44,1.2727272727272727,0.0681818181818181,0.4324037243534108,0.3820034099575274,0.0014091786048390314
8,45,1.3,0.075,0.2022041940681389,0.4745053379840254,0.00011613922364790096
8,46,2.2,0.3,0.1566217475844417,0.3499840756562491,0.04501049758915435
8,47,1.1,0.025,0.3825835437202145,0.4861564751218845,8.847440494636448e-05
8,48,2.8,0.4499999999999999,0.4336281422689141,0.5398244862718135,0.03000610061808855
8,49,1.1,0.025,0.4329036224025249,0.4818526798723699,0.06255040503421598
9,10,1.5,0.125,0.2353471136149638,0.4652961877199079,0.017994584183868664
9,11,1.5,0.125,0.2552984065501563,0.4344845269909845,0.006597775343403134
9,12,1.2,0.0499999999999999,0.2327507701615085,0.5153573853151908,0.009915110851910588
9,13,1.0,0.0,0.3078403030394253,0.496717939069601,0.005478824273039742
9,14,1.0,0.0,0.4855735049181501,0.4574233557709335,0.07757603188576755
9,15,1.0,0.0,0.2998200357412057,0.4558119083620878,0.00902243261592072
9,16,1.2,0.0499999999999999,0.2857016464956806,0.3637866612155621,0.00026013649123219604
9,17,1.5,0.125,0.4515220669922669,0.3988156404716741,0.01258784856955613
9,18,2.7,0.425,0.3966991934158617,0.5084040716401881,0.028620274169492012
9,19,2.5,0.375,0.4192537174438133,0.5023593021868535,0.03682351591418631
9,20,2.7,0.425,0.4795920131549941,0.4467787455721522,0.01730846094869601
9,21,1.2,0.0499999999999999,0.3836041862693268,0.3881814800293462,0.0036770047038829426
9,22,1.0,0.0,0.4195906896162965,0.3988409924478784,5.721079600084949e-07
9,23,1.1,0.025,0.3035996225407989,0.459299224661262,0.0001602554730613134
9,24,1.5,0.125,0.4930569667838911,0.5217798800895531,0.0001766033646704673
9,25,1.7,0.175,0.5429007529855673,0.57010763789272,0.01746761769685402
9,26,1.0,0.0,0.5392210035697635,0.380623722707694,0.031180252643509033
9,27,1.1,0.025,0.2299570597295312,0.47182169030372,0.006211958956272907
9,28,1.1,0.025,0.3947055485260385,0.4082680374673994,0.00010129229160227117
9,29,1.2,0.0499999999999999,0.4690862319989742,0.4138995840650907,0.005724383398446362
9,30,1.0,0.0,0.4397904544991926,0.5463584917098414,0.00020980272574788253
9,31,1.2,0.0499999999999999,0.381968427369681,0.4460905913447583,0.025534307187545714
9,32,1.3,0.075,0.4218274525131011,0.4759157224900092,0.017092097847109973
9,33,1.3,0.075,0.4821731964995923,0.550989898865421,0.021814497398055407
9,34,2.3,0.3249999999999999,0.2176352810743355,0.4330162439696273,0.037833799793184374
9,35,1.0,0.0,0.4158689447162381,0.4432747230136173,0.00012078145028083486
9,36,1.1,0.025,0.2366150800284632,0.3460341636085187,0.00988889598444418
9,37,2.2,0.3,0.2916672366986212,0.5581949940113128,0.007142375408676464
9,38,1.4,0.0999999999999999,0.1107680267158128,0.4941969167131204,0.00923097098961664
9,39,1.0,0.0,0.2867842947399982,0.5004810773424824,0.0001588938314837651
9,40,2.6,0.4,0.595789870421088,0.5157940235698222,0.04126756825888517
9,41,1.7,0.175,0.2473074289135215,0.464702112760006,0.012868610248266604
9,42,1.0,0.0,0.2539607840428729,0.4692991746711463,0.006316936483589497
9,43,2.0,0.25,0.2700278894298644,0.4978083832115748,0.00022155762213352216
9,44,1.6,0.15,0.1632809635035201,0.4959798527056587,0.012719307051999244
9,45,1.1,0.025,0.3612015354179825,0.4190174302309895,0.005852341870643569
9,46,1.3,0.075,0.6563993220956312,0.5640325579469957,0.00022133267302693757
9,47,4.6,0.8999999999999999,0.3526066438617585,0.4886252883909707,0.07019982688356435
9,48,1.2,0.0499999999999999,0.3327211837874204,0.4737973741833584,0.02047678516265454
9,49,1.0,0.0,0.3722245429593639,0.4251809391458476,0.03830935076269119
10,11,3.4,0.6,0.7329543525305757,0.5463698799150625,0.07227010811768825
10,12,3.3,0.575,0.7919095292915788,0.6324098064982191,0.08475300446354847
10,13,1.2,0.0499999999999999,0.1600597319821874,0.3743687783540825,5.501133585100323e-05
10,14,1.1,0.025,0.3236667346587807,0.4781986154908174,0.005810251983378459
10,15,1.0,0.0,0.2305092908686757,0.439099269753378,0.009923189680484532
10,16,4.2,0.8,0.6737519334419984,0.4175554855448049,0.03645335815998021
10,17,1.6,0.15,0.4824149478980278,0.4591189380487736,0.057458817475663816
10,18,1.818181818181818,0.2045454545454545,0.3280128046896312,0.3803035195619619,0.027737244184324095
10,19,1.4,0.0999999999999999,0.2446790257046953,0.5155649279862118,0.010394424263289655
10,20,1.7,0.175,0.2541052128611969,0.4571328247511289,0.011331634701544894
10,21,3.1,0.525,0.6617142256806563,0.5098745073661374,0.02642358545447623
10,22,1.0,0.0,0.2049489153332782,0.4818956582381052,0.002793860063364082
10,23,2.1818181818181817,0.2954545454545454,0.2216399005256445,0.5109311434390839,0.014762538233568216
10,24,3.0,0.5,0.3965578462300585,0.3976020566561292,0.006600836662492725
10,25,1.2,0.0499999999999999,0.1866403121921744,0.4684313515815919,0.015216035172078042
10,26,1.6,0.15,0.3244142593374595,0.4494664843919363,0.01582742141852357
10,27,2.6,0.4,0.574809587174864,0.4803681598586519,0.012703664453021166
10,28,2.8181818181818183,0.4545454545454546,0.4526961728554196,0.4211007522504268,0.03444055235263317
10,29,2.3,0.3249999999999999,0.3086570814190478,0.4970519195819439,0.010927830462477195
10,30,1.0,0.0,0.2663600411115883,0.4258157405509916,0.006234750481551875
10,31,1.5,0.125,0.4794170205373206,0.502315401778719,0.013901159321447622
10,32,1.6,0.15,0.437339503946633,0.5397956689252152,0.002639427254845416
10,33,1.1,0.025,0.2187829879086238,0.3413601118242744,0.02737742943862351
10,34,1.1,0.025,0.2483968288138134,0.4136458671544987,5.501737259779351e-05
10,35,1.3,0.075,0.2858822404618945,0.4069683369171695,0.008944369139518545
10,36,3.2,0.55,0.2768928298904592,0.3838259399673551,0.023444222695728906
10,37,1.4,0.0999999999999999,0.4485349978610685,0.3748854351417891,0.00550919658723194
10,38,1.6,0.15,0.2760249918435081,0.504064363029304,1.6552076605470496e-06
10,39,1.2,0.0499999999999999,0.2717279730449384,0.4874364229758545,0.0404578277221878
10,40,1.2,0.0499999999999999,0.2185123442196474,0.5445398669529818,0.0036944298374392537
10,41,1.0,0.0,0.5725098492409627,0.482133915477348,0.04711045947407923
10,42,3.1,0.525,0.2634834700338307,0.541694802347995,0.011137820077833547
10,43,1.3,0.075,0.4784154662251233,0.4453543254328246,0.008840830542119926
10,44,1.6,0.15,0.3860525864244035,0.4102203576862393,0.015545620267155325
10,45,1.6,0.15,0.223994108939722,0.4304445353335563,7.03375798961068e-05
10,46,2.0,0.25,0.1588054623461268,0.423332825257327,8.697843253666792e-05
10,47,1.5,0.125,0.5597454374480305,0.4860544041797712,5.375400466080948e-05
10,48,2.3,0.3249999999999999,0.3796219991398784,0.4904504893880362,0.026344775929390676
10,49,1.0,0.0,0.4096402881872115,0.4259670544547748,0.001994887479370964
11,12,3.2,0.55,0.7512383121810868,0.5871908533519893,0.07244054482265819
11,13,1.6,0.15,0.0600310002836748,0.3961058668565673,0.009590891628197177
11,14,1.5,0.125,0.3147943494873291,0.434345763888999,0.015341061123871545
11,15,1.0,0.0,0.2014355846735585,0.3480780540449553,0.002566689639014494
11,16,3.6,0.65,0.757228475754799,0.5136455449781913,0.07321386812196323
11,17,1.3,0.075,0.2977511991016592,0.4097231568929296,0.019260154553405448
11,18,1.4,0.0999999999999999,0.4739664898527673,0.4300786111686785,0.02301833970326498
11,19,1.3,0.075,0.3122392802029695,0.4430727046935267,0.02142666743874415
11,20,2.1,0.275,0.4036730828829274,0.440966116982268,0.018314663089089987
11,21,3.5,0.625,0.5849810197345473,0.3463648956592208,0.007460538968992637
11,22,1.3,0.075,0.1198228729526066,0.3675264622350991,0.00170715602964854
11,23,2.333333333333333,0.3333333333333333,0.28154529721751,0.455599737429524,0.02225628100446094
11,24,3.1,0.525,0.3740384381043298,0.4969197461529304,0.02487916546954168
11,25,1.5454545454545454,0.1363636363636363,0.1158123945931013,0.3420984825553898,0.03793752804845171
11,26,1.1,0.025,0.3003783301213346,0.4330249048579544,0.00019531340725725157
11,27,2.1,0.275,0.5170472930713386,0.5501985768383646,0.03693800319653197
11,28,2.4,0.35,0.3817983812892117,0.4996955636304807,0.02688803988624626
11,29,1.6,0.15,0.2224288322135509,0.3566389554074182,0.01337024752444671
11,30,1.5,0.125,0.2017180487414869,0.4101089670370353,0.006474680505819188
11,31,1.2,0.0499999999999999,0.5118480826861682,0.502493827711927,0.005661045957768474
11,32,1.6,0.15,0.4473822240359172,0.4343029449913514,0.016389652710682174
11,33,1.1,0.025,0.1761526909985664,0.5267978047095655,0.04077805571512386
11,34,1.0,0.0,0.0370650764440205,0.4659115819425081,0.037422081617961
11,35,1.2,0.0499999999999999,0.4215670104640491,0.4905874220888602,0.00014417207980871563
11,36,3.0,0.5,0.4058872096994134,0.4834210156177344,0.03960153276765656
11,37,1.9,0.2249999999999999,0.5371402449704095,0.3908947379860177,0.03044516017837737
11,38,1.9,0.2249999999999999,0.4546189167674854,0.421254672182235,2.021826749378203e-06
11,39,1.4,0.0999999999999999,0.4167223029102709,0.4541919693682318,0.007692674016498392
11,40,1.2,0.0499999999999999,0.1489102030315162,0.3636909871385626,0.008423649990095598
11,41,1.0,0.0,0.9079168315971908,0.6532079454982862,0.002179174273109884
11,42,4.1,0.7749999999999999,0.2110782482305404,0.4588104038792538,0.19867206243878086
11,43,1.5,0.125,0.6909867762665027,0.5336410521717246,0.02526586119463114
11,44,3.2,0.55,0.5791014360196487,0.5527244600819916,0.05017496184743417
11,45,1.4,0.0999999999999999,0.1897965837935216,0.3306537741868974,0.0644631434819617
11,46,1.4,0.0999999999999999,0.147519594896439,0.4667250922886188,0.0065137598081814515
11,47,1.1,0.025,0.4204671156121851,0.5095852882581448,0.0001622602116208662
11,48,1.6,0.15,0.595457836488924,0.5567935999817076,0.02585974994783647
11,49,1.5,0.125,0.4330424031850802,0.4176834502833244,0.05942812681254285
12,13,1.3,0.075,0.1389133010029584,0.421312545220445,6.907208148477446e-05
12,14,1.6,0.15,0.3592200401233394,0.5133439020345484,0.0016892864888738903
12,15,1.0,0.0,0.2619240417752414,0.6154764272275454,0.03514890250658738
12,16,4.25,0.8125,0.8033409803447005,0.6221870530073257,0.14031225278290027
12,17,1.4,0.0999999999999999,0.4680517101060371,0.4827010801275346,0.01676033889103285
12,18,1.6,0.15,0.3584782036411412,0.3956106992611384,0.00020723188748402368
12,19,1.0,0.0,0.2632264707584525,0.4838945883345029,0.00011512694374184823
12,20,1.5,0.125,0.3431686171265083,0.4841559010198795,0.0011314932026480825
12,21,3.9,0.725,0.6129449149182611,0.3968027492326381,0.01137522777058219
12,22,1.3,0.075,0.13084560737214,0.5206407381269668,0.0017667587702425154
12,23,2.2222222222222223,0.3055555555555556,0.1505616530593531,0.4909087786990131,0.022925894574426314
12,24,3.5,0.625,0.4276186510006293,0.4779737635588011,0.0009733195382650121
12,25,1.4,0.0999999999999999,0.1928608897101331,0.4106539681330544,0.01028170674425818
12,26,1.9,0.2249999999999999,0.3765609406874405,0.5907029506685803,0.012355402093635857
12,27,3.5,0.625,0.5862371387213764,0.5282417720912665,0.030364960532156808
12,28,3.1,0.525,0.4222621763593313,0.4296015800630333,0.043604848963832765
12,29,1.9,0.2249999999999999,0.2783781301941816,0.4831888437972758,0.005508448739930334
12,30,1.1,0.025,0.3215038854744303,0.4783633164494306,0.00654910151919251
12,31,1.5,0.125,0.4846737874428776,0.4852682998297137,7.638132382100398e-07
12,32,1.5,0.125,0.4247726768559066,0.4973669388189947,0.0016957903032319174
12,33,1.6,0.15,0.2137481533794581,0.4840006114488264,0.019727464220304514
12,34,1.0,0.0,0.1518639086172935,0.4778394188213218,0.013018639514282736
12,35,1.4,0.0999999999999999,0.2991305753557874,0.403333617945377,5.988395311539884e-05
12,36,3.6,0.65,0.5135195950977774,0.5719108811556172,0.011176315864197737
12,37,1.8,0.2,0.4868832116872984,0.5345716178717101,0.03140026488459632
12,38,1.2,0.0499999999999999,0.2863994696539229,0.5099984618307838,1.046706916066114e-06
12,39,1.1,0.025,0.2835269998980942,0.5130101941314665,0.005901791651390006
12,40,1.3,0.075,0.1988774401445224,0.4952570994807195,0.017194393584183856
12,41,1.0,0.0,0.5550619506627781,0.5471003239483185,0.00063481514862227
12,42,3.6,0.65,0.1805942256166311,0.5720419122674968,0.013923923507674435
12,43,1.7,0.175,0.4842229933972105,0.3756034947318737,0.02599663172372077
12,44,1.7,0.175,0.4219738329964357,0.455323679128278,0.002146374415156225
12,45,2.2,0.3,0.1717034694788467,0.449743606044556,0.0012852926392282029
12,46,1.5,0.125,0.1508236598720385,0.4218358969272394,0.0008492920707395714
12,47,1.0,0.0,0.4301395772733374,0.4555750265799357,6.733263514816498e-05
12,48,2.2,0.3,0.4146716296762086,0.4763231211172534,0.006655610635777168
12,49,1.3,0.075,0.4245957442729271,0.4287678222511831,0.002383347044306973
13,14,1.6,0.15,0.3592136608800894,0.5090413814331686,0.012230252948852887
13,15,1.6,0.15,0.271166964328559,0.4229834496983206,0.00018381015267535951
13,16,1.5,0.125,0.130757335118621,0.4687604269633101,0.00017265340576166539
13,17,1.5,0.125,0.4343928729433449,0.4969959392927418,6.715682402593256e-05
13,18,1.1,0.025,0.2379817325891056,0.5111417599627278,0.008273925397392731
13,19,1.2,0.0499999999999999,0.2555440081123979,0.435334470278813,0.000155008550853699
13,20,1.2,0.0499999999999999,0.2660216810244781,0.434622796176667,0.00017387595296370457
13,21,1.8,0.2,0.3465666775972,0.4820804321597229,0.006837466674315632
13,22,1.6,0.15,0.3087829392610721,0.5259402309477232,5.690091280330321e-07
13,23,1.4,0.0999999999999999,0.2355591843076006,0.5248976879416634,0.00010643101073540438
13,24,1.7,0.175,0.2497161120141716,0.4560836749383548,0.00011728819142395035
13,25,1.4,0.0999999999999999,0.2360994250623066,0.4363506721146971,8.273462235400845e-05
13,26,1.1,0.025,0.4443839292419837,0.4352421105543512,0.00010891416027742076
13,27,1.5,0.125,0.1469373316800422,0.5120681127862899,0.00015679393162118126
13,28,1.4,0.0999999999999999,0.2101621875509702,0.4952079872800993,6.732591048954649e-05
13,29,1.3,0.075,0.3174546121375981,0.4644877203900615,0.006779814580067052
13,30,1.8,0.2,0.2807967883533231,0.5238042832191598,0.027199816665925716
13,31,2.5,0.375,0.1984692437663446,0.4275474526132817,0.018062167303042654
13,32,1.5,0.125,0.3158187825417662,0.5301987996892135,7.261227597177469e-05
13,33,1.3,0.075,0.2332570995709257,0.4853634918717768,0.006755243978642451
13,34,1.2,0.0499999999999999,0.5201268734170774,0.5940310045677565,9.260903331583001e-05
13,35,2.4,0.35,0.2551742266022899,0.5366460936002899,0.08190696680274068
13,36,1.3,0.075,0.1200978876111187,0.5122265306744148,0.01264947191118944
13,37,1.3,0.075,0.1406257882245814,0.514293260724803,0.010469347010315882
13,38,1.2,0.0499999999999999,0.3256145100690046,0.5414605202031968,7.067128117363786e-07
13,39,1.5,0.125,0.171372606196499,0.4522969064249905,0.006779008813408726
13,40,1.1,0.025,0.3954655313204516,0.4451078501626195,0.01936227271498493
13,41,1.5,0.125,0.0525287722448759,0.5303393892257197,0.019887144453505395
13,42,1.8,0.2,0.1435401917136748,0.5351216221307288,0.018206736840100733
13,43,1.4,0.0999999999999999,0.0754860556344989,0.4967303641993135,0.011050999690395392
13,44,1.1,0.025,0.0388089981724412,0.5437849401183154,9.884905980966413e-05
13,45,1.6,0.15,0.33056178669907,0.5137309861248245,0.00011882310423855233
13,46,1.1,0.025,0.1918045624786638,0.5236400582908849,0.00014693492967878514
13,47,1.1,0.025,0.2394992680372797,0.4620158992220664,0.008633068726082584
13,48,1.5,0.125,0.1848970670279026,0.5409145145841828,4.103651696742691e-05
13,49,1.5,0.125,0.201936025971901,0.4591279936550997,0.007808048796060169
14,15,2.2,0.3,0.3336316617566769,0.4801328572027651,0.025299438376932177
14,16,1.7,0.175,0.4104921068009242,0.548089785527727,0.009933006039304004
14,17,1.2,0.0499999999999999,0.5012977606967498,0.4334149760007131,0.0051817881583084875
14,18,1.4,0.0999999999999999,0.3153582498071418,0.3376201250908277,0.0003079206777722451
14,19,1.0,0.0,0.3000976794201253,0.3853817516260218,0.000170877392432651
14,20,1.2,0.0499999999999999,0.4461232336859482,0.4127726765626561,0.03003178187254375
14,21,1.5,0.125,0.4506063767601571,0.390445535461206,0.009040440137796155
14,22,2.4,0.35,0.3469199047087303,0.5093250330927813,0.0013149949306559695
14,23,1.2,0.0499999999999999,0.1495764354808672,0.4662502605887577,0.021971133231136412
14,24,1.4444444444444444,0.1111111111111111,0.4772729864089416,0.44856284982834,0.0007887727369123577
14,25,1.5,0.125,0.3336045208704269,0.4069883620414907,0.002023429389999171
14,26,1.2,0.0499999999999999,0.4893045239461314,0.5267873661834949,0.00012006413584733775
14,27,1.2727272727272727,0.0681818181818181,0.3106133342708911,0.3692212421549263,0.017745924574137054
14,28,1.1,0.025,0.5536777217293278,0.3432107392165299,0.0006406704336362774
14,29,1.5,0.125,0.4545639483589957,0.2988292853437106,0.005939696067555525
14,30,1.0,0.0,0.4286193062117366,0.3173697148220886,0.0024013927088979486
14,31,1.3,0.075,0.4861373791099865,0.3488867962121029,0.011025632893768464
14,32,2.5,0.375,0.7986854180687895,0.6117449445900546,0.0327695728845611
14,33,4.9,0.975,0.3379199843054213,0.4848044303661671,0.2637408378664388
14,34,1.1,0.025,0.2989967890770785,0.4894059937159887,0.016196675820959634
14,35,1.2,0.0499999999999999,0.4731630442195203,0.3664708721172244,0.008463031015997217
14,36,1.3,0.075,0.4731344404958769,0.4949529370605774,0.04288481958032121
14,37,1.6,0.15,0.3934211316768012,0.4504753178963993,0.047957880156400436
14,38,1.6,0.15,0.1690230491475909,0.4612079269630885,0.01977781572155954
14,39,1.6,0.15,0.2203997693212123,0.4180151093286384,0.01904923156892812
14,40,1.2,0.0499999999999999,0.4393018671009959,0.4982076562807807,0.008972906427582859
14,41,1.0,0.0,0.2401221381194018,0.3935324598212257,0.010578425010102057
14,42,1.1,0.025,0.2294180472058899,0.4489978801805136,0.0031588138484630237
14,43,1.1,0.025,0.3269898914681699,0.4120983907047236,0.001154430977947713
14,44,1.1,0.025,0.1382360791223029,0.3750435871451811,0.009529903263202976
14,45,1.9,0.2249999999999999,0.596634243350483,0.5429721600542755,0.008133085567857981
14,46,2.0,0.25,0.2638016721622499,0.431805288757836,0.06125038223356576
14,47,1.0,0.0,0.4281454260856795,0.4270543694641194,9.974549297071945e-05
14,48,1.2,0.0499999999999999,0.2350274046134939,0.5348580196233538,0.00976229818407939
14,49,1.6,0.15,0.6109048202387011,0.4821331590394933,0.030968868842849884
15,16,1.1,0.025,0.2699045125979286,0.4289172439798333,0.017897039091660058
15,17,1.0,0.0,0.4662757334203553,0.4781812265427271,0.009553141194345315
15,18,1.1,0.025,0.4290811530431253,0.4410196205374502,0.010914299595348634
15,19,1.2,0.0499999999999999,0.6266035525286315,0.5350825818946771,0.05331135468472817
15,20,1.2,0.0499999999999999,0.482936155496923,0.5165029249503418,0.013532811809524668
15,21,1.1111111111111112,0.0277777777777777,0.4033010897294928,0.4110036181697738,0.017151625294426234
15,22,1.6,0.15,0.3764941705728315,0.5541158656141577,0.014569037700656103
15,23,1.2,0.0499999999999999,0.2559634333801951,0.5049633303996606,0.025746280230460203
15,24,1.0,0.0,0.2500253582503356,0.4322514665497011,0.02129623236061235
15,25,1.8888888888888888,0.2222222222222222,0.2032919328956678,0.470269772553632,0.021102739581526295
15,26,2.2,0.3,0.4561855857060851,0.5458463557406915,0.00021533388898573863
15,27,1.0,0.0,0.2458629545974069,0.3859115084419864,0.020160679045794064
15,28,1.5,0.125,0.2419960322156834,0.4469742940763618,0.013564989652243741
15,29,1.3,0.075,0.5485558160965113,0.5408525022909586,0.006053142090775016
15,30,2.2,0.3,0.406361263176677,0.4599989969438271,0.06581394816394145
15,31,1.1,0.025,0.2141104800500133,0.3879738326368172,0.06099361315369269
15,32,1.4,0.0999999999999999,0.3133687181406531,0.5066123534761554,0.00014344570962340932
15,33,2.3,0.3249999999999999,0.230543954016979,0.5178194761473267,0.000531339907210774
15,34,1.0,0.0,0.1274395581587772,0.4417058543356272,0.02326919325559304
15,35,1.3,0.075,0.3948374626923016,0.4052100491219755,0.00015859284594162482
15,36,1.0,0.0,0.3101966851847335,0.4910934655299894,0.0010638609484088478
15,37,1.1,0.025,0.2147455032183883,0.5871518443861614,0.006896682124123515
15,38,1.4,0.0999999999999999,0.0913355273965345,0.4081723236121154,0.014583678925264099
15,39,2.7,0.425,0.3177091943960259,0.5511252450430218,0.0019431136563272055
15,40,1.3,0.075,0.3103855081828039,0.5098827370612207,0.016840925802694903
15,41,1.3,0.075,0.2146560587051001,0.4961071130537623,0.006919440740966085
15,42,1.7,0.175,0.1752762223945838,0.4166181505757756,0.011059049681837706
15,43,1.2,0.0499999999999999,0.1843250554233275,0.4273188416286279,0.014686204282211322
15,44,1.8,0.2,0.0567596223757808,0.4309079913015795,0.0013774608556130668
15,45,1.2,0.0499999999999999,0.3466819738812823,0.5704330326298681,0.0013019741402751216
15,46,1.2,0.0499999999999999,0.3392983180715473,0.4739045453742262,0.036954625085997006
15,47,1.1,0.025,0.4105142806068256,0.4058810540639815,0.00017889259568315072
15,48,1.0,0.0,0.1448657068407799,0.3244510331850868,0.00080984109760636
15,49,1.7,0.175,0.272498700204081,0.4616160234602868,0.0010904108399075968
16,17,1.9,0.2249999999999999,0.4725165057756599,0.4984112930635896,0.015030835483392456
16,18,1.5,0.125,0.5156984702204874,0.4621908752316246,0.013038922921777411
16,19,1.4,0.0999999999999999,0.3469574035649058,0.4059239377718846,0.00028802388467699696
16,20,1.9,0.2249999999999999,0.5325673937143083,0.4928075790517632,0.04495727918794826
16,21,3.7,0.675,0.6850107952015498,0.4999526006572704,0.05936781532241806
16,22,1.2,0.0499999999999999,0.2578333590404946,0.4611149893453297,0.010994665355856156
16,23,2.6,0.4,0.3482945290717567,0.4673847180933149,0.008213559358386613
16,24,3.1,0.525,0.5018343602771188,0.4909417568035573,0.05433452948269714
16,25,1.4,0.0999999999999999,0.24596585198544,0.4547693005814291,0.04072439844356907
16,26,1.7,0.175,0.4432748466706874,0.546265050218529,0.012528621510455714
16,27,2.6666666666666665,0.4166666666666666,0.5376990070883333,0.3901446847391929,0.02755831143189754
16,28,2.9,0.475,0.4173843425467908,0.3814431978984051,0.00012499025695494965
16,29,1.8,0.2,0.3333356870603138,0.3506850464650857,0.013105478995994178
16,30,1.2,0.0499999999999999,0.3630741216394472,0.3315011226625929,0.0008226111733053769
16,31,1.3,0.075,0.5099060891276599,0.5019910860563703,7.670473418975974e-07
16,32,1.4444444444444444,0.1111111111111111,0.4513408264237142,0.537035876254558,0.027689327157544016
16,33,1.2,0.0499999999999999,0.2827436619871659,0.4301623349371907,0.022821453789880635
16,34,1.0,0.0,0.1426909794855468,0.5329160100879469,0.025905925224785048
16,35,1.3,0.075,0.5292599187754103,0.5282488548780858,0.017017817898519548
16,36,3.2,0.55,0.6862671698762761,0.5803005984767985,0.039319466251744546
16,37,1.9,0.2249999999999999,0.5573459107997989,0.4467507843872051,0.06244948369196222
16,38,2.0,0.25,0.3017301090584655,0.4271602562411028,1.0511388354512434e-06
16,39,1.3333333333333333,0.0833333333333333,0.5131787793843025,0.5850955780875137,0.00019600467141515064
16,40,1.3,0.075,0.3359849417223246,0.480017110812799,0.04332905321117924
16,41,1.0,0.0,0.5977424884285201,0.4683289066939952,0.006266309594068384
16,42,2.7,0.425,0.4131983885433024,0.4061827067718151,0.03996765384856917
16,43,1.8,0.2,0.4895150898137501,0.3927943898314076,0.010786745852876603
16,44,1.4,0.0999999999999999,0.4340714047529826,0.5053526900693197,0.0015152890181975944
16,45,1.5555555555555556,0.1388888888888889,0.291422152324569,0.5440010127470749,0.001422800068233188
16,46,1.8,0.2,0.1999944268845372,0.5104540792911924,0.027053626292450762
16,47,1.1,0.025,0.4747173755904822,0.5112691500343773,0.012873992523382895
16,48,2.7,0.425,0.4561005610344736,0.5408229114618627,0.007257758063615045
16,49,1.0,0.0,0.4920461031778362,0.5449161968680486,0.0166568951242813
17,18,1.0,0.0,0.441219140767264,0.3779713240853303,0.022805194212767423
17,19,1.2,0.0499999999999999,0.420388215834155,0.4398519906341832,0.00011193465920408095
17,20,1.2,0.0499999999999999,0.5037041690558208,0.323440066241404,0.005484240733720651
17,21,1.3,0.075,0.5481993406461108,0.4299552310526387,0.005957328790710082
17,22,1.3,0.075,0.4054227209305303,0.4619107793271039,8.193868092966277e-07
17,23,1.3,0.075,0.4455397750281591,0.6067456836493185,0.028875275955104838
17,24,3.6,0.65,0.4655648212672523,0.5518216306444136,0.07263053138486611
17,25,1.5,0.125,0.3818525230967726,0.5156475763033568,0.033722589295328356
17,26,1.2,0.0499999999999999,0.6513067564025617,0.5346087483402004,7.880127338163521e-05
17,27,2.0,0.25,0.3884854425232861,0.5074491008288956,0.05851563649414784
17,28,1.5,0.125,0.4671724596910643,0.4910475790483675,0.041490130800678184
17,29,1.5,0.125,0.522391166964512,0.4629300256222209,0.009975507385946526
17,30,1.2,0.0499999999999999,0.5302653812189593,0.4579641345261084,0.003977028025166572
17,31,1.1,0.025,0.3617048208593844,0.4621860461034092,0.011395687607098077
17,32,1.3,0.075,0.4505724086037508,0.4632891436976717,5.266256862448873e-05
17,33,1.2,0.0499999999999999,0.3369072977391105,0.4847245930974133,0.014116614648297252
17,34,1.0,0.0,0.2981308984034875,0.5233036636823019,6.70042328136334e-05
17,35,1.3,0.075,0.5499029700972148,0.5328470879124175,5.82234676427772e-05
17,36,1.4,0.0999999999999999,0.4650142368945013,0.4941768244412721,0.016143515784659498
17,37,1.3,0.075,0.3890838901027482,0.3921055003202256,0.013633541299891142
17,38,1.3,0.075,0.118290656743528,0.4727084243502845,1.017683420825726e-06
17,39,1.5,0.125,0.3812550987672772,0.4702982900164329,0.00874684338399103
17,40,1.1,0.025,0.4465826669505401,0.3983786706246418,0.009748687131991144
17,41,1.1,0.025,0.2129118188806787,0.3737339777001081,0.008268163893181685
17,42,1.6,0.15,0.3027861318629133,0.4841698460231629,0.004540919616454544
17,43,1.1,0.025,0.2519864519420817,0.4778941610933242,0.008277974607355425
17,44,2.8,0.4499999999999999,0.0534443755361471,0.5496918175921218,0.03525505541724104
17,45,1.4,0.0999999999999999,0.5044433445124571,0.4569359203551548,0.015965044204533808
17,46,1.4,0.0999999999999999,0.4152927717387337,0.4237126945179988,0.012195925211806808
17,47,1.5,0.125,0.6779234030886303,0.4549830767720779,6.546560973183335e-05
17,48,1.5,0.125,0.1984105382649431,0.5678177359352589,0.01903529132547736
17,49,1.4,0.0999999999999999,0.4461674767854131,0.4054060275246985,0.014654543177253884
18,19,3.4,0.6,0.6376620378669181,0.5785227367340224,0.09722445327338412
18,20,3.333333333333333,0.5833333333333334,0.7955457449826473,0.5261867712449607,0.06539136975932441
